Stream,Channel,Likes,Licensed,Title,Uri,Views,Artist,Track,Description,Energy,Comments,Album_type,Url_spotify,Danceability,Duration_ms,official_video,Url_youtube,Album,Total Views,Avg,100M,period_active,Country,Sales,Genre,Year,TCU
447961684.0,U2VEVO,617689.0,True,U2 - One (Official Music Video),spotify:track:3G69vJMWsX6ZohTykad2AU,144625593.0,U2,One,"REMASTERED IN HD!
The official music video for One by U2.

Phil Joanou’s video for the single One from Achtung Baby, shot in New York in March 1992 while the band were in the US for their Zoo TV tour.
 
Explore the music of U2: https://U2.lnk.to/ListenID
 
Subscribe to the U2 channel: https://U2.lnk.to/YTSubscribeID
Watch more U2 videos: https://U2.lnk.to/WatchMoreID
 
Sign up to the U2 mailing list: https://U2.lnk.to/MailingListID
 
Follow U2 on…
Facebook: https://U2.lnk.to/FacebookID
Twitter: https://U2.lnk.to/TwitterID
Instagram: https://U2.lnk.to/InstagramID
 
Official Website: https://U2.lnk.to/WebsiteID

#U2 #One #Remastered

Lyrics: 

Is it getting better, or do you feel the same?
Will it make it easier on you, now you got someone to blame?
You say one love, one life, when it's one need in the night.
One love, we get to share it
Leaves you baby if you don't care for it.

Did I disappoint you or leave a bad taste in your mouth?
You act like you never had love and you want me to go without.
Well, it's too late tonight to drag the past out into the light.
We're one, but we're not the same.
We get to carry each other, carry each other... one

Have you come here for forgiveness,
Have you come to raise the dead
Have you come here to play Jesus to the lepers in your head
Did I ask too much, more than a lot
You gave me nothing, now it's all I got.
We're one, but we're not the same.
Well, we hurt each other, then we do it again.

You say love is a temple, love a higher law
Love is a temple, love the higher law.
You ask me to enter, but then you make me crawl
And I can't be holding on to what you got, when all you got is hurt.

One love, one blood, one life, you got to do what you should.
One life with each other: sisters, brothers.
One life, but we're not the same.
We get to carry each other, carry each other.
One, one.",0.534,20280.0,album,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ,0.392,276187.0,True,https://www.youtube.com/watch?v=ftjEcrrf7r0,Achtung Baby (Deluxe Edition),"2,130.8",0.708,5.0,1976–present,Ireland,150 million,Rock,1980,114.6 million
613838674.0,Red Hot Chili Peppers,1890900.0,True,Red Hot Chili Peppers - Scar Tissue [Official Music Video],spotify:track:1G391cbiT3v3Cywg8T7DM1,435121530.0,Red Hot Chili Peppers,Scar Tissue,"Watch the official music video for Scar Tissue by Red Hot Chili Peppers from the album Californication. 
🔔 Subscribe to the channel: https://youtube.com/c/RedHotChiliPeppers/?sub_confirmation=1

Californication available here: http://smarturl.it/getrhcpcalifornica

Follow Red Hot Chili Peppers:
Web: https://redhotchilipeppers.com 
Instagram: https://instagram.com/chilipeppers  
Facebook: https://facebook.com/chilipeppers 
Twitter: https://twitter.com/chilipeppers 
Tumblr: https://chilipeppers.tumblr.com

Red Hot Chili Peppers is a rock band renowned for their hits “Californication,” “Otherside,” “Scar Tissue,” “Dani California,” “Can’t Stop,” “Snow (Hey Oh),” and “Dark Necessities.” They worked with artists like George Clinton, Eddie Vedder, and Elton John — amassing billions of global streams and inducted into the “Rock and Roll Hall of Fame.”

Lyrics: 
Scar tissue that I wish you saw
Sarcastic mister know-it-all
Close your eyes and I'll kiss you
'Cause with the birds I'll share

With the birds I'll share this lonely viewin'
With the birds I'll share this lonely viewin'

Push me up against the wall
Young Kentucky girl in a push-up bra
Ah, fallin' all
Over myself
To lick your heart
And taste your health, 'cause

With the birds I'll share this lonely viewin'
With the birds I'll share this lonely viewin'
With the birds I'll share this lonely view

Blood loss in a bathroom stall
A southern girl with a scarlet drawl
I wave good-bye to Ma and Pa
'Cause with the birds I'll share

With the birds I'll share this lonely viewin'
With the birds I'll share this lonely viewin'

Soft spoken with a broken jaw
Step outside but not to brawl and
Autumn's sweet we
Call it fall
I'll make it to the moon
If I have to crawl and

With the birds I'll share this lonely viewin'
With the birds I'll share this lonely viewin'
With the birds I'll share this lonely view

Scar tissue that I wish you saw
Sarcastic mister know-it-all
Close your eyes and I'll kiss you
'Cause with the birds I'll share

With the birds I'll share this lonely viewin'
With the birds I'll share this lonely viewin'
With the birds I'll share this lonely view

#OfficialMusicVideo #RedHotChiliPeppers #ScarTissue #WeAreWarnerRecords",0.717,37069.0,album,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,0.595,215907.0,True,https://www.youtube.com/watch?v=mzJj5-lubeM,Californication (Deluxe Edition),"5,764.1",1.587,12.0,1983–present,United States,120 million,Funk rock / alternative rock,1987,99.8 million
280500270.0,michaeljacksonVEVO,2121502.0,True,"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",spotify:track:48td6xvpokdYwvbl3JIiXP,343328494.0,Michael Jackson,Love Never Felt So Good,"Michael Jackson, Justin Timberlake - Love Never Felt So Good Download Xscape on iTunes Now: http://smarturl.it/xscape?IQid=youtube Download Xscape on Amazon Now: http://smarturl.it/xscape-amazonmp3 Audio stream also available now at Music Unlimited: https://music.sonyentertainmentnetwork.com/album/a22273d37d21480fac8f49b6b9659d1a/Michael_Jackson/XSCAPE_Deluxe_Edition_  XSCAPE is an album of previously unreleased Michael Jackson songs. The album is produced and curated by Epic Records Chairman and CEO L.A. Reid, who retooled the production to add a fresh, contemporary sound that retains Jackson's essence and integrity. It's a process Reid calls ""contemporizing."" The list of producers include global hitmakers Timbaland, Rodney Jerkins, Stargate, and John McClain.  For more information on the album, go to www.michaeljackson.com.  Facebook.com/MichaelJackson Twitter: @MichaelJackson Instagram: @MichaelJackson Google+: +MichaelJackson",0.719,53821.0,album,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,0.775,246027.0,True,https://www.youtube.com/watch?v=oG08ukJPtR8,XSCAPE,"11,662.2",3.422,23.0,1964–2009,United States,400 million,Pop / rock / dance / soul / R&B,1971,277.3 million
14640899.0,Hell 2Rock,2846.0,False,Meat Loaf- ( Heaven Can Wait ) Very Rare / Video Fantasic,spotify:track:0fAhbZIPf3T1tgX9eDY3Fd,164681.0,Meat Loaf,Heaven Can Wait,"Meat loaf 
Heaven Can Wait (Very Rare / Video)Fantastic a must Watch",0.363,443.0,album,https://open.spotify.com/artist/7dnB1wSxbYa8CejeVg98hz,0.356,280533.0,False,https://www.youtube.com/watch?v=uX8nUzeYoH4,Bat Out Of Hell,508.1,0.193,1.0,1968–2022,United States,100 million,Rock / hard rock,1977,46.6 million
224254298.0,michaeljacksonVEVO,3085718.0,True,Michael Jackson - Remember The Time (Official Video),spotify:track:4jnFqNWeJCeCRHc4HCdxfd,504057332.0,Michael Jackson,Remember the Time,"“Remember the Time” by Michael Jackson
Listen to Michael Jackson: https://MichaelJackson.lnk.to/_listenYD

Michael Jackson’s “Remember the Time” short film was the second short film from the Dangerous album and continued to push the boundaries of the music video medium with a star-studded, nine-minute epic co-starring Eddie Murphy, Iman and Magic Johnson. Directed by John Singleton, this short film was hailed as a “gorgeous ancient Egyptian extravaganza” by Entertainment Weekly.

Follow Michael Jackson:
Facebook: https://MichaelJackson.lnk.to/_followYS/facebook
Twitter: https://MichaelJackson.lnk.to/_followYS/twitter
Instagram: https://MichaelJackson.lnk.to/_followYS/instagram
Website: https://MichaelJackson.lnk.to/_followYS/websitegeneral
Spotify: https://MichaelJackson.lnk.to/_followYS/spotify

Chorus:
Do you remember the time
When we fell in love
Do you remember the time
When we first met girl
Do you remember the time
When we fell in love
Do you remember the time

#MichaelJackson #Dangerous #RememberTheTime",0.921,127080.0,album,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,0.831,239227.0,True,https://www.youtube.com/watch?v=LeiFF0gvqcc,Dangerous,"11,662.2",3.422,23.0,1964–2009,United States,400 million,Pop / rock / dance / soul / R&B,1971,277.3 million
104850869.0,Metallica,5127599.0,True,Metallica: Nothing Else Matters (Official Music Video),spotify:track:2CtemffYhT0DJWcT1XW047,1209806093.0,Metallica,Nothing Else Matters (Remastered),"Metallica's official music video for “Nothing Else Matters,” from the album “Metallica.” Subscribe for more videos: https://metallica.lnk.to/subscribe

Listen to Metallica: https://metallica.lnk.to/listen
Directed by Adam Dubin
Filmed during the recording of The Black Album in Spring 1991 in North Hollywood, CA

Video Premiere Date: February 25, 1992

Follow Metallica:
Website & Store: http://www.metallica.com
Official Live Recordings: http://www.livemetallica.com
Instagram: http://www.instagram.com/metallica
Facebook: http://www.facebook.com/metallica
Twitter: http://www.twitter.com/metallica

© 1992 Blackened Recordings

#Metallica #TheBlackAlbum",0.394,135946.0,album,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,0.547,388733.0,True,https://www.youtube.com/watch?v=tAGnKpE4NCI,Metallica (Remastered),"5,430.2",1.588,7.0,1981–present,United States,125 million,Heavy metal / thrash metal,1983,105.6 million
388331061.0,Linkin Park,762715.0,True,Bleed It Out [Official Music Video] - Linkin Park,spotify:track:0UFDKFqW2oGspYeYqo9wjA,135176149.0,Linkin Park,Bleed It Out,"Watch the official music video for Bleed It Out by Linkin Park from the album Minutes to Midnight.
🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20

Directed by Joe Hahn.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
In this farewell
There's no blood, there's no alibi
'Cause I've drawn regret
From the truth of a thousand lies
So let mercy come and wash away

What I've done
I'll face myself
To cross out what I've become
Erase myself
And let go of what I've done

Put to rest what you thought of me
While I clean this slate
With the hands of uncertainty
So let mercy come and wash away

What I've done
I'll face myself
To cross out what I've become
Erase myself
And let go of what I've done

For what I've done
I start again
And whatever pain may come
Today this ends
I'm forgiving

What I've done
I'll face myself
To cross out what I've become
Erase myself
And let go of what I've done

(Na-na na na)
(Na-na na na)
(Na-na na na)
What I've done
(Na-na na na)
(Na-na na na)
(Na-na na na)
Forgiving what I've done
(Na-na na na)
(Na-na na na)
(Na-na na na)
(Na-na na na) 

#OfficialMusicVideo #LinkinPark #BleedItOut #WeAreWarnerRecords",0.967,27609.0,album,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,0.529,166373.0,True,https://www.youtube.com/watch?v=OnuuYcqhzCE,Minutes to Midnight,"11,044.5",2.681,25.0,1996–present,United States,100 million,Alternative rock / nu metal / rap rock,2000,101.8 million
172583560.0,aliciakeysVEVO,676119.0,True,Alicia Keys - Underdog (Official Video),spotify:track:7FsAFw1oZeTJUZmIzSh0cg,53836477.0,Alicia Keys,Underdog,"Official Video for ""Underdog"" by Alicia Keys
Listen to Alicia Keys - ""LALA (Unlocked)"" feat. Swae Lee // Out Now!! https://smarturl.it/xLaLa
Watch NOTED: Alicia Keys The Untold Stories 4 Part YouTube Originals Series https://aliciakeys.lnk.to/NOTED

Listen to Alicia Keys: https://AliciaKeys.lnk.to/_listenYD

Director: Wendy Morgan 
Production Company: Scheme Engine LLC 
Producers: Jannie McInnes, Sheira Rees-Davies, Eli Raskin, James Bailey, Camille Yorrick, Michelle Larkin 

Subscribe to the official Alicia Keys YouTube channel: https://AliciaKeys.lnk.to/_subscribeYD
 
Watch more videos by Alicia Keys: https://AliciaKeys.lnk.to/_listenID/youtube
 
Follow Alicia Keys:
Facebook: https://AliciaKeys.lnk.to/followFI
Twitter: https://AliciaKeys.lnk.to/followTI
Instagram: https://AliciaKeys.lnk.to/followII
Website: https://AliciaKeys.lnk.to/followWI
Spotify: https://AliciaKeys.lnk.to/followSI
 
Chorus:
So I sing a song for the hustlers trading at the bus stop
Single mothers waiting on a check to come
Young teachers, student doctors
Sons on the front line knowing they don't get to run
This goes out to the underdog
Keep on keeping at what you love
You'll find that someday soon enough
You will rise up, rise up, yeah

#AliciaKeys #Underdog #Alicia

Lyrics: 

[Verse 1]
She was walking in the street, looked up and noticed
He was nameless, he was homeless
She asked him his name and told him what hers was
He gave her a story 'bout life
With a glint in his eye and a corner of a smile
One conversation, a simple moment
The things that change us if we notice
When we look up sometimes

[Pre-Chorus]
They said I would never make it
But I was built to break the mold
The only dream that I've been chasing is my own

[Chorus]
So I sing a song for the hustlers trading at the bus stop
Single mothers waiting on a check to come
Young teachers, student doctors
Sons on the front line knowing they don't get to run
This goes out to the underdog
Keep on keeping at what you love
You'll find that someday soon enough
You will rise up, rise up, yeah

[Verse 2]
She's riding in a taxi back to the kitchen
Talking to the driver 'bout his wife and his children
On the run from a country where they put you in prison
For being a woman and speaking your mind
She looked in his eyes in the mirror and he smiled
One conversation, a single moment
The things that change us if we notice
When we look up sometimes

[Pre-Chorus]
They said I would never make it
But I was built to break the mold
The only dream that I've been chasing is my own

[Chorus]
So I sing a song for the hustlers trading at the bus stop
Single mothers waiting on a check to come
Young teachers, student doctors
Sons on the front line knowing they don't get to run
This goes out to the underdog
Keep on keeping at what you love
You'll find that someday soon enough

[Bridge]
Everybody rise up
You gonna rise up, ayy

[Chorus]
So I sing a song for the hustlers trading at the bus stop
Single mothers waiting on a check to come (Say you're gonna make it)
Young teachers, student doctors (Yeah)
Sons on the front line knowing they don't get to run
This goes out to the underdog
Keep on keeping at what you love
You'll find that someday soon enough
You will rise up, rise up, yeah

You will rise up, rise up, yeah",0.726,17554.0,album,https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,0.657,204400.0,True,https://www.youtube.com/watch?v=izyZLKIWGiA,ALICIA,"3,101.6",0.739,6.0,1996–present,United States,90 million,Hip-hop / R&B / pop,2001,85.9 million
739180747.0,Ed Sheeran,1998224.0,True,Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],spotify:track:1bhUWB0zJMIKr9yVPrkEuI,231580933.0,Beyoncé,Perfect Duet (Ed Sheeran & Beyoncé),"The official audio for Ed Sheeran - Perfect Duet (with @beyonce)
 
The original version of this song 'Perfect' is taken from the studio album ÷ (divide) released in 2017, which featured the hit singles 'Castle on the Hill', 'Shape of You', 'Galway Girl', ‘Perfect’ & 'Happier'. 
 
Subscribe to the Ed Sheeran channel for all the best and latest official music videos, behind the scenes and live performances.  
http://bit.ly/SubscribeToEdSheeran 
 
See more official videos from Ed Sheeran here: 
https://www.youtube.com/watch?v=ryJgDL9jzKk&list=PLjp0AEEJ0-fGKG_3skl0e1FQlJfnx-TJz 

Listen to more from the album ÷ (divide): https://www.youtube.com/playlist?list=PLjp0AEEJ0-fGi7bkjrGhBLUF9NMraL9cL 
 
Follow Ed Sheeran on: 
Facebook: http://www.facebook.com/EdSheeranMusic  
Twitter: http://twitter.com/edsheeran  
Instagram: http://instagram.com/teddysphotos  
Official Website: http://edsheeran.com  
  
About Ed Sheeran: 
Ed Sheeran may be the quintessential pop star of the 2010s: an internationally acclaimed, multi-award winning singer/songwriter who seems to acknowledge no boundaries between styles or eras with elements of folk, hip-hop, pop, dance, soul, and rock woven throughout his music. 

His incredible catalogue includes the studio albums ‘+’ (plus), ‘x’ (multiply) and ‘÷’ (divide) which spawned hit singles such as ‘The A team’ , ’Lego House’, ‘Sing', ‘Thinking Out Loud’, ‘Photograph’, ‘Shape Of You’, ‘Castle on The Hill’ and ‘Perfect’. 
 
In 2019, Ed Sheeran released the genre-spanning ‘No.6 Collaborations Project’ which featured a wide-range of artists including ‘Justin Bieber’, ‘Camilla’ Cabello’, ‘Travis Scott’, ‘Eminem’, ‘Cardi B, ‘Paulo Londra’, ‘Bruno Mars’ and ‘Stormzy’ amongst many others, producing hits such as ‘I Don’t Care’, ‘Beautiful People’, ‘South of The Border’ and ‘Take Me Back To London’. 
 
#EdSheeran #Beyoncé #PerfectDuet",0.299,70570.0,single,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,0.587,259550.0,True,https://www.youtube.com/watch?v=817P8W8-mGE,Perfect Duet (Ed Sheeran & Beyoncé),"14,681.4",2.947,37.0,1997–present,United States,200 million160 million,R&B / pop,2002,226.5 million
194870867.0,Prince,678837.0,True,Prince & The Revolution - When Doves Cry (Official Music Video),spotify:track:51H2y6YrNNXcy3dfc3qSbA,82384309.0,Prince,When Doves Cry,"""When Doves Cry"" from 'Purple Rain' (1984)
Buy or Stream Purple Rain The Movie here - https://lnk.to/PupleRainMovie
Get Purple Rain Deluxe Expanded here: https://Prince.lnk.to/PurpleRainDeluxeExpanded
Get Purple Rain Deluxe here: https://Prince.lnk.to/PurpleRainDeluxe

☔️ Listen to more Prince here https://lnk.to/PrinceStream
📺 Watch all the official Prince videos here http://bit.ly/PrinceVideography

🔔 Subscribe to the Prince channel and “ring the bell” to turn on notifications http://bit.ly/SubscribeToPrince

Purple Rain remains one of history’s most important, indisputable, and influential albums, but you’ve never heard it like this before. Purple Rain Deluxe boasts the official 2015 Paisley Park Remaster of the original tapes overseen by Prince himself in addition to a new 'From The Vault & Previously Unreleased' disc with 11 unheard gems from the storied vault. This is Prince’s final word on his definitive masterpiece.

Follow Prince:

☔️ Website https://prince.com/
🌎 Prince Store https://store.prince.com
📣 Facebook https://www.facebook.com/prince/
📸 Instagram https://www.instagram.com/prince/
📱 Twitter https://twitter.com/prince

Explore the Official Prince Playlists:

The Prince Videography http://bit.ly/PrinceVideography
Prince: Live Performances http://bit.ly/PrinceLiveOnYouTube
Prince ♡ Music is Medicine https://bit.ly/MusicIsMedicine
Prince / MPLS https://bit.ly/PrinceMLPS

*******************

Welcome to the Official Prince YouTube channel - celebrating the life, creative works and enduring legacy of Prince Rogers Nelson. Prince’s fearless creative vision, musical virtuosity, and wildly prolific output graced the world with one of the most universally beloved bodies of work of all time. Prince’s hit songs ‘Purple Rain’, ‘When Doves Cry’, ‘Kiss’, ‘Raspberry Beret’, and ‘Little Red Corvette’ are just a small sample of his revolutionary blend of rock, funk, R&B and new wave pop that shattered barriers and empowered millions. In the 1980s, Prince made history by being one of the first black artists to have their videos in heavy rotation on MTV. The Prince Estate is proud to present these groundbreaking videos alongside all of Prince’s releases to inspire and educate fans and celebrate Prince in his totality. Subscribe to the channel and check back for new additions, including music videos, performance clips, official Prince playlists, announcements, and more!

#PrinceRogersNelson #Prince #Prince4Ever",0.989,20995.0,album,https://open.spotify.com/artist/5a2EaR3hamoenG9rDuVn8j,0.729,352906.0,True,https://www.youtube.com/watch?v=UG3VcCAlUgE,Purple Rain,696.7,0.35,4.971045,1976–2016,United States,100 million,Funk / R&B / pop / soul / rock,1978,66.3 million
162685755.0,BlackEyedPeasVEVO,1327396.0,True,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",spotify:track:0YJW8OXw8G1xDfkzaID3vv,144690551.0,Shakira,DON'T YOU WORRY,"Black Eyed Peas, Shakira & David Guetta - DON'T YOU WORRY (Official Music Video)

""DON'T YOU WORRY"" available at: https://Black-Eyed-Peas.lnk.to/DONTYOUWORRY 

Follow Black Eyed Peas online
Facebook: https://www.facebook.com/blackeyedpeas
Twitter: https://twitter.com/bep 
Instagram: https://www.instagram.com/BlackEyedPeas
More Videos: https://www.youtube.com/playlist?list=PLgZwaNdNnwLpNLAN8Kh2DoWsD1ViSlNDN

(C) 2022 BEP Music, LLC, under exclusive license to Epic Records, a division of Sony Music Entertainment

#BlackEyedPeas #Shakira #DavidGuetta",0.868,57072.0,album,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,0.831,194438.0,True,https://www.youtube.com/watch?v=me19SUmWu2s,ELEVATION,"23,961.8",7.843,43.0,1988–present,Colombia,80 million,Latin pop / pop / pop rock,1995,75 million
154827777.0,whitneyhoustonVEVO,378367.0,True,Whitney Houston - My Love Is Your Love (Official Video),spotify:track:1ckU1EhAO0Nr73QYw24SWJ,88471687.0,Whitney Houston,My Love Is Your Love,"Official Video for ”My Love Is Your Love” by Whitney Houston
Listen to Whitney Houston: https://WhitneyHouston.lnk.to/listenYD
Watch more Whitney Houston videos: https://WhitneyHouston.lnk.to/listenYC/youtube

Subscribe to the official Whitney Houston YouTube channel: https://WhitneyHouston.lnk.to/subscribeYD

Follow Whitney Houston:
Facebook: https://WhitneyHouston.lnk.to/followFI
Instagram: https://WhitneyHouston.lnk.to/followII
Website: https://WhitneyHouston.lnk.to/followWI
Spotify: https://WhitneyHouston.lnk.to/followSI
YouTube: https://WhitneyHouston.lnk.to/subscribeYD

Ask your voice device to play Whitney Houston! 

Lyrics: 
'Cause your love is my love
And my love is your love
It would take an eternity to break us
And the chains of Amistad couldn't hold us
'Cause your love is my love
And my love is your love
It would take an eternity to break us
And the chains of Amistad couldn't hold us

#WhitneyHouston #MyLoveIsYourLove #OfficialVideo",0.475,13330.0,album,https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP,0.77,261573.0,True,https://www.youtube.com/watch?v=kxZD0VQvfqU,My Love Is Your Love,"4,918.7",1.894,10.0,1977–2012,United States,200 million,R&B / soul / pop / gospel,1984,155.3 million
404959319.0,LilWayneVEVO,1119672.0,True,Lil Wayne - 6 Foot 7 Foot ft. Cory Gunz (Explicit) (Official Music Video),spotify:track:5Qy6a5KzM4XlRxsNcGYhgH,180051134.0,Lil Wayne,6 Foot 7 Foot,"REMASTERED IN HD!
#LilWayne #6Foot7Foot #Remastered
Music video by Lil Wayne performing 6 Foot 7 Foot (Explicit). © 2011 Cash Money Records Inc., Manufactured and Marketed by Universal Records, a Division of UMG Recordings, Inc.",0.752,88673.0,album,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,0.364,248587.0,True,https://www.youtube.com/watch?v=c7tOAGY59uQ,Tha Carter IV (Complete Edition),"5,050.1",1.139,8.0,1996–present,United States,120 million,Hip-hop,1999,188.7 million
300077531.0,BeeGeesVEVO,303542.0,True,Bee Gees - Night Fever,spotify:track:0qemIQjSxcKyf42VPfZnfa,42329727.0,Bee Gees,"Night Fever - From ""Saturday Night Fever"" Soundtrack","REMASTERED IN HD!
Read the story behind the 'Saturday Night Fever' soundtrack and the birth of disco: https://www.udiscovermusic.com/storie...

Listen to more from the Bee Gees: https://BeeGees.lnk.to/essentials

Subscribe for more videos: https://beegees.lnk.to/subscribe
Facebook: https://www.facebook.com/beegees/
Twitter: https://twitter.com/beegees
Instagram: https://www.instagram.com/beegees/
Website: https://www.beegees.com

#BeeGees #NightFever #Remastered",0.779,7924.0,album,https://open.spotify.com/artist/1LZEQNv7sE11VDY3SdxQeN,0.726,212800.0,True,https://www.youtube.com/watch?v=SkypZuY6ZvA,How Can You Mend A Broken Heart,"2,854.4",1.327,6.0,1963–20032009–2012,United Kingdom Australia[238][239],120 million,Pop / disco,1963,74.7 million
